KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
50357242,0,,,83,41,42,10,5,5,73,36,37,37,19,18,69,33,36,69,33,36,36,17,19,18,7,11,10,4,6,2,0,2,0,0,0,34,34,9,14,5,2,2,1,1,24,20,4,3,24,1,8,7
50357243,0,,,57,25,32,8,1,7,49,24,25,29,13,16,48,24,24,47,24,23,20,11,9,8,5,3,2,0,2,1,0,1,0,0,0,24,24,6,11,3,1,2,1,0,18,15,3,3,13,0,4,6
50357245,2,50357255,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357249,0,,,126,63,63,8,6,2,118,57,61,60,33,27,114,55,59,114,55,59,58,24,34,27,7,20,9,1,8,0,0,0,10,10,0,65,65,31,17,9,7,0,1,0,34,28,6,2,39,9,18,12
50357251,0,,,146,48,98,9,4,5,137,44,93,44,24,20,134,42,92,132,41,91,93,20,73,84,16,68,60,9,51,18,1,17,0,0,0,26,25,8,4,6,4,1,2,0,17,15,2,3,11,0,5,2
50357252,1,,50357262,110,52,58,18,12,6,97,43,54,56,28,28,94,41,53,92,40,52,41,15,26,25,8,17,12,3,9,1,1,0,0,0,0,44,44,9,19,6,6,4,1,0,35,29,6,3,27,0,6,8
50357253,0,,,208,128,80,16,12,4,192,116,76,126,92,34,137,67,70,127,57,70,66,24,42,31,8,23,12,2,10,1,0,1,1,1,0,74,73,28,24,9,9,2,0,1,44,39,5,4,47,0,18,14
50357255,1,,50357245,50,22,28,6,4,2,50,20,30,25,10,15,47,19,28,47,19,28,25,10,15,10,1,9,6,0,6,2,0,2,0,0,0,19,19,6,5,3,5,1,1,0,15,9,6,0,16,0,5,3
50357256,0,,,31,13,18,0,0,0,31,13,18,12,4,8,31,13,18,31,13,18,19,9,10,14,5,9,4,2,2,0,0,0,0,0,0,17,17,7,7,2,1,0,0,0,10,8,2,0,13,0,5,5
50357259,0,,,7,7,0,0,0,0,7,7,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0
50357262,2,50357252,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357263,1,,50357281;50357282,63,29,34,3,1,2,65,31,34,40,20,20,61,29,32,61,29,32,25,11,14,15,6,9,7,3,4,0,0,0,0,0,0,25,25,11,8,6,3,1,1,0,19,14,5,0,20,0,10,3
50357265,1,,50357283,18,10,8,0,0,0,19,11,8,11,8,3,19,11,8,18,10,8,8,3,5,5,1,4,2,1,1,1,0,1,0,0,0,7,7,4,0,3,0,0,1,0,4,2,2,0,6,0,3,0
50357266,0,,,73,36,37,4,3,1,69,33,36,41,22,19,68,32,36,67,31,36,28,11,17,17,5,12,8,0,8,1,0,1,0,0,0,33,33,11,9,8,5,0,0,0,22,19,3,1,21,0,8,5
50357268,0,,,33,14,19,0,0,0,33,14,19,13,7,6,33,14,19,33,14,19,20,7,13,15,4,11,11,4,7,1,0,1,0,0,0,21,21,13,6,1,0,1,0,0,8,7,1,0,16,0,9,3
50357269,0,,,32,14,18,1,0,1,31,14,17,14,6,8,30,14,16,29,13,16,17,8,9,12,5,7,4,2,2,0,0,0,0,0,0,16,16,7,5,2,1,1,0,0,9,8,1,0,12,0,7,3
50357276,0,,,35,17,18,1,0,1,34,17,17,16,11,5,32,16,16,31,16,15,18,6,12,10,3,7,6,1,5,0,0,0,0,0,0,18,18,7,9,0,0,2,0,0,11,10,1,0,15,0,6,3
50357277,0,,,9,4,5,0,0,0,9,4,5,4,3,1,9,4,5,9,4,5,5,1,4,3,0,3,2,0,2,0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,4,3,1,0,4,0,1,1
50357278,0,,,23,14,9,1,0,1,22,14,8,11,6,5,22,14,8,22,14,8,11,8,3,7,5,2,5,5,0,0,0,0,0,0,0,12,12,4,6,1,1,0,0,0,8,8,0,0,9,0,3,2
50357279,0,,,259,127,132,23,12,11,236,115,121,138,78,60,231,112,119,228,110,118,98,37,61,56,20,36,20,5,15,2,0,2,0,0,0,117,117,39,38,22,15,2,0,1,77,68,9,6,68,0,27,16
50357281,2,50357263,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357282,2,50357263,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357283,2,50357265,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357285,2,50357296,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357288,0,,,20,11,9,0,0,0,20,11,9,7,3,4,20,11,9,20,11,9,13,8,5,5,2,3,3,1,2,0,0,0,0,0,0,9,9,2,3,4,0,0,0,0,7,5,2,0,9,0,2,3
50357289,0,,,98,44,54,12,5,7,86,39,47,44,24,20,85,39,46,85,39,46,42,15,27,25,7,18,18,5,13,2,0,2,0,0,0,39,39,7,19,5,4,2,2,0,31,23,8,4,28,0,6,6
50357296,1,,50357285,7,5,2,0,0,0,15,10,5,6,5,1,15,10,5,15,10,5,9,5,4,5,2,3,4,2,2,0,0,0,0,0,0,4,4,6,3,1,0,0,0,0,4,3,1,0,8,0,4,0
50357303,0,,,31,14,17,2,1,1,29,13,16,12,6,6,29,13,16,29,13,16,17,7,10,9,2,7,5,2,3,1,0,1,0,0,0,14,14,3,7,2,2,0,0,0,11,8,3,0,11,0,2,4
50357304,0,,,27,12,15,1,0,1,26,12,14,13,7,6,26,12,14,26,12,14,13,5,8,5,1,4,1,0,1,1,0,1,0,0,0,13,13,4,5,3,1,0,0,0,9,7,2,0,10,0,3,1
50357305,0,,,9,4,5,0,0,0,9,4,5,7,3,4,9,4,5,9,4,5,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,4,4,0,0,2,0,1,1
50357308,2,50357309,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357309,1,,50357308,10,4,6,0,0,0,16,7,9,8,3,5,16,7,9,16,7,9,8,4,4,3,1,2,1,0,1,1,0,1,0,0,0,4,4,2,1,1,1,1,0,0,4,3,1,0,5,0,2,1
50357313,1,,50357314,54,29,25,1,1,0,56,30,26,27,18,9,56,30,26,56,30,26,29,12,17,23,8,15,17,6,11,1,0,1,0,0,0,29,29,10,16,5,0,0,0,0,20,17,3,0,23,0,7,3
50357314,2,50357313,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357324,0,,,11,6,5,2,1,1,9,5,4,6,3,3,9,5,4,9,5,4,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,7,7,5,1,0,1,0,0,0,2,2,0,0,3,0,3,0
50357325,0,,,19,9,10,1,1,0,18,8,10,12,7,5,17,8,9,17,8,9,6,1,5,6,1,5,3,1,2,0,0,0,0,0,0,10,10,5,2,2,1,0,0,0,5,3,2,0,5,0,2,1
50357337,2,50357346,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357340,1,,50357341,203,81,122,15,7,8,194,78,116,76,41,35,192,76,116,188,74,114,118,37,81,85,20,65,61,9,52,15,0,15,2,1,1,63,62,24,19,14,4,3,1,0,40,33,7,3,37,0,17,9
50357341,2,50357340,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357346,1,,50357337,44,17,27,4,1,3,46,18,28,16,7,9,44,18,26,43,18,25,30,11,19,19,8,11,8,3,5,1,0,1,0,0,0,22,22,10,10,2,1,2,0,0,15,13,2,0,21,0,8,7
50357347,0,,,124,57,67,14,5,9,110,52,58,49,28,21,109,51,58,107,50,57,61,24,37,37,14,23,19,6,13,1,0,1,0,0,0,66,66,26,29,5,5,1,0,0,40,38,2,2,41,1,16,18
50357348,1,,50357349;50357359,23,9,14,1,0,1,25,10,15,5,2,3,25,10,15,25,10,15,20,8,12,17,6,11,7,2,5,0,0,0,0,0,0,14,14,8,6,2,0,0,0,0,8,8,0,0,15,0,8,5
50357349,2,50357348,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357350,0,,,108,47,61,5,2,3,103,45,58,49,25,24,101,45,56,101,45,56,54,20,34,32,10,22,14,1,13,0,0,0,0,0,0,54,54,21,17,11,5,0,0,0,33,26,7,0,38,0,15,10
50357356,0,,,8,4,4,0,0,0,8,4,4,2,1,1,8,4,4,8,4,4,6,3,3,6,3,3,2,2,0,0,0,0,0,0,0,5,5,3,1,1,0,0,0,0,2,2,0,0,4,0,2,1
50357357,0,,,18,9,9,0,0,0,18,9,9,1,1,0,18,9,9,18,9,9,17,8,9,13,7,6,3,3,0,0,0,0,0,0,0,11,11,5,5,1,0,0,0,0,6,6,0,0,11,0,5,5
50357359,2,50357348,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357360,1,,50357371,34,15,19,0,0,0,36,15,21,8,4,4,36,15,21,36,15,21,28,11,17,19,7,12,7,1,6,0,0,0,0,0,0,18,18,8,9,2,1,0,0,0,12,11,1,0,20,0,8,6
50357362,2,50357363,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357363,1,,50357362;50357364;50357372;50357373,15,7,8,0,0,0,34,20,14,9,7,2,34,20,14,34,20,14,25,13,12,21,9,12,9,4,5,0,0,0,1,0,1,9,9,8,10,2,0,0,0,0,12,11,1,0,17,0,6,6
50357364,2,50357363,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357367,2,50357377,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357370,0,,,22,10,12,3,2,1,19,8,11,9,4,5,19,8,11,19,8,11,10,4,6,7,3,4,4,2,2,1,1,0,0,0,0,9,9,4,3,0,0,1,0,1,5,4,1,1,7,0,3,2
50357371,2,50357360,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357372,2,50357363,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357373,2,50357363,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357377,1,,50357367;50357378,6,3,3,0,0,0,13,6,7,6,5,1,13,6,7,13,6,7,7,1,6,6,1,5,3,1,2,0,0,0,0,0,0,2,2,2,1,3,0,0,0,0,4,1,3,0,6,0,2,0
50357378,2,50357377,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357380,0,,,14,7,7,0,0,0,14,7,7,6,4,2,14,7,7,14,7,7,8,3,5,5,3,2,2,2,0,0,0,0,0,0,0,9,9,5,3,1,0,0,0,0,4,4,0,0,6,0,4,2
50357381,2,50357390,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357390,1,,50357381,5,3,2,0,0,0,12,6,6,2,1,1,12,6,6,12,6,6,10,5,5,6,3,3,0,0,0,0,0,0,0,0,0,3,3,1,4,1,0,0,0,0,5,5,0,0,6,0,1,3
50357392,1,,50357393,22,13,9,0,0,0,26,15,11,8,5,3,26,15,11,26,15,11,18,10,8,7,3,4,2,1,1,0,0,0,0,0,0,15,15,8,9,0,0,0,0,0,9,9,0,0,15,0,6,5
50357393,2,50357392,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357400,1,,50357410,58,28,30,4,2,2,58,28,30,29,14,15,57,27,30,56,26,30,29,14,15,21,9,12,6,2,4,2,1,1,0,0,0,24,24,6,12,1,6,1,0,0,20,13,7,0,21,0,6,6
50357401,1,,50357411,43,20,23,2,2,0,46,21,25,21,11,10,45,21,24,45,21,24,25,10,15,14,2,12,5,0,5,1,0,1,2,0,2,20,20,4,13,4,0,0,1,0,18,15,3,0,18,0,4,4
50357405,2,50357424,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357408,2,50357435,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357410,2,50357400,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357411,2,50357401,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357412,0,,,9,5,4,0,0,0,9,5,4,2,2,0,9,5,4,9,5,4,7,3,4,7,3,4,4,2,2,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,4,4,0,0,4,0,0,2
50357413,1,,50357440;50357450,49,22,27,4,1,3,52,23,29,28,15,13,52,23,29,52,23,29,24,8,16,18,6,12,11,5,6,0,0,0,0,0,0,26,26,15,10,4,1,1,0,0,15,13,2,1,20,0,12,3
50357415,2,50357424,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357423,0,,,15,6,9,1,0,1,14,6,8,8,4,4,14,6,8,14,6,8,6,2,4,5,2,3,4,2,2,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,5,4,1,1,3,0,0,0
50357424,1,,50357405;50357415,68,31,37,4,2,2,68,30,38,32,14,18,66,29,37,65,28,37,36,16,20,19,6,13,8,3,5,0,0,0,0,0,0,32,32,16,9,3,6,1,0,0,19,10,9,1,27,0,14,3
50357434,0,,,64,31,33,12,7,5,52,24,28,25,11,14,51,24,27,51,24,27,27,13,14,14,5,9,2,1,1,0,0,0,0,0,0,28,28,9,10,5,2,1,0,1,19,16,3,2,19,0,8,6
50357435,1,,50357408;50357445,59,24,35,10,4,6,55,23,32,31,16,15,54,23,31,54,23,31,24,7,17,16,4,12,10,2,8,0,0,0,1,0,1,27,27,12,9,4,2,3,0,0,18,15,3,3,18,0,10,3
50357440,2,50357413,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357444,0,,,17,8,9,0,0,0,17,8,9,6,3,3,17,8,9,17,8,9,11,5,6,3,0,3,2,0,2,0,0,0,0,0,0,12,12,8,3,1,0,0,0,0,4,2,2,0,7,1,4,2
50357445,2,50357435,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357450,2,50357413,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357454,2,50357455,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357455,1,,50357454,21,10,11,0,0,0,28,13,15,13,6,7,28,13,15,28,13,15,15,7,8,12,5,7,5,3,2,0,0,0,0,0,0,13,13,7,9,1,0,0,0,0,10,10,0,0,11,0,6,4
50357464,0,,,12,7,5,0,0,0,12,7,5,7,4,3,12,7,5,12,7,5,5,3,2,3,2,1,1,1,0,0,0,0,0,0,0,6,6,2,3,0,1,0,0,0,4,4,0,0,3,0,1,2
50357474,2,50357475,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357475,1,,50357474,11,6,5,0,0,0,15,8,7,5,3,2,15,8,7,15,8,7,10,5,5,3,1,2,2,1,1,0,0,0,0,0,0,6,6,3,3,2,0,0,0,0,5,5,0,0,7,0,3,2
50357484,0,,,18,9,9,0,0,0,18,9,9,6,4,2,17,8,9,17,8,9,12,5,7,10,5,5,4,2,2,0,0,0,0,0,0,10,10,4,4,2,0,0,0,0,6,4,2,0,8,0,3,3
50357494,1,,50357496,15,7,8,2,2,0,25,13,12,10,7,3,25,13,12,25,13,12,15,6,9,10,3,7,4,1,3,0,0,0,1,0,1,12,12,9,3,0,3,0,0,0,6,5,1,0,12,0,7,2
50357496,2,50357494,,12,8,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357716,2,50357717,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357717,1,,50357716,132,59,73,13,4,9,129,61,68,55,32,23,126,58,68,126,58,68,74,29,45,50,13,37,25,8,17,3,0,3,0,0,0,67,66,38,19,9,4,2,0,0,34,31,3,4,46,1,26,12
50357724,2,50357725,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357725,1,,50357724,112,50,62,11,5,6,107,48,59,55,34,21,106,47,59,106,47,59,52,14,38,39,10,29,15,5,10,0,0,0,0,0,0,66,66,31,27,5,3,0,1,0,36,35,1,5,40,1,23,12
50357726,0,,,29,13,16,5,3,2,24,10,14,18,9,9,22,9,13,20,9,11,6,1,5,4,0,4,4,0,4,0,0,0,0,0,0,12,12,4,5,0,1,1,1,0,8,8,0,1,5,0,3,0
50357727,1,,50357738;50357748,13,6,7,0,0,0,21,11,10,9,6,3,21,11,10,21,11,10,12,5,7,11,5,6,2,1,1,0,0,0,0,0,0,12,12,13,4,0,0,0,0,0,4,4,0,0,9,1,6,3
50357738,2,50357727,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357748,2,50357727,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357749,2,50357769,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357757,1,,50357758;50357768,26,12,14,2,1,1,33,15,18,18,9,9,33,15,18,32,14,18,15,6,9,10,3,7,5,1,4,0,0,0,0,0,0,15,15,7,11,2,0,0,0,0,13,13,0,1,11,0,4,5
50357758,2,50357757,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357759,2,50357769,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357768,2,50357757,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
50357769,1,,50357749;50357759,55,22,33,9,1,8,50,24,26,27,13,14,50,24,26,50,24,26,23,11,12,14,4,10,5,1,4,0,0,0,0,0,0,31,31,18,10,4,1,1,0,0,16,13,3,2,17,0,10,4
50364050,0,,,197,94,103,15,6,9,173,81,92,76,41,35,168,78,90,166,76,90,97,40,57,47,16,31,20,5,15,3,1,2,3,0,3,110,110,55,34,12,7,2,0,0,52,45,7,3,72,1,35,17
50364060,0,,,2196,1039,1157,191,102,89,1957,908,1049,1030,521,509,1912,878,1034,1890,865,1025,927,387,540,538,207,331,192,59,133,12,3,9,28,14,14,1152,1152,487,423,144,72,19,4,3,649,603,46,50,679,20,313,214
50364070,0,,,60,29,31,3,1,2,57,28,29,22,11,11,56,28,28,56,28,28,35,17,18,15,11,4,9,5,4,0,0,0,0,0,0,30,30,12,9,8,0,0,1,0,18,17,1,1,25,0,10,6
51350086,0,,,30,13,17,3,2,1,27,11,16,16,7,9,27,11,16,27,11,16,11,4,7,7,1,6,2,0,2,0,0,0,0,0,0,8,8,0,2,3,1,1,0,1,8,3,5,1,8,0,0,2
51350087,0,,,404,199,205,22,8,14,382,191,191,189,102,87,379,190,189,377,189,188,193,89,104,101,44,57,29,15,14,1,1,0,2,2,0,171,171,44,66,30,21,6,4,0,125,101,24,4,130,2,32,40
51350088,0,,,139,70,69,4,3,1,135,67,68,71,44,27,134,66,68,129,63,66,64,23,41,39,10,29,14,1,13,3,0,3,0,0,0,57,57,14,19,16,3,3,2,0,43,32,11,0,46,0,11,7
51350089,2,51350098,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
